caseta_mongo_id,state_slug,caseta_name,cve,carretera,ruta,movimiento,tdpa_2024,lat,lon,rubro
68798c739b36b04cf0b7c189,hidalgo,Tula II,235-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tula II,56,20.070334,-99.368273,casetas
68798c739b36b04cf0b7c197,hidalgo,Tula I,236-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tula I,240,20.09811,-99.286109,casetas
68798c739b36b04cf0b7c1a5,hidalgo,Atitalaquia,237-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Atitalaquia,24,20.065051,-99.218685,casetas
68798c739b36b04cf0b7c1b3,hidalgo,Apaxco,238-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Apaxco,41,19.998913,-99.139612,casetas
68798c739b36b04cf0b7c1c1,hidalgo,Ajoloapan,239-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Ajoloapan,27,19.955851,-99.055385,casetas
68798c739b36b04cf0b7c1cf,hidalgo,Pachuca,240-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Pachuca,360,19.927508,-98.891426,casetas
68798c739b36b04cf0b7c1dd,hidalgo,Tulancingo,241-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tulancingo,213,19.832525,-98.700135,casetas
68798c739b36b04cf0b7c1f5,hidalgo,Sanctórum,244-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Sanctórum,240,19.518577,-98.471678,casetas
68798c739b36b04cf0b7c203,hidalgo,San Martín Texmelucan,245-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-San Martín Texmelucan,768,19.301809,-98.409588,casetas
68798c739b36b04cf0b7c213,hidalgo,Nuevo Necaxa,248,Tejocotal-Nuevo Necaxa,MEX-130D,Tejocotal-Nuevo Necaxa,2024,20.186559,-98.029829,casetas
68798c739b36b04cf0b7bfd2,jalisco,Acatlán de Juárez,053,Acatlán de Juaréz-El Trapiche,MEX-054D,Acatlán-Atoyac,14971,20.373443,-103.576317,casetas
68798c739b36b04cf0b7bfd3,jalisco,Sayula,054,Acatlán de Juaréz-El Trapiche,MEX-054D,Atoyac-Cd. Guzmán,16199,19.933235,-103.530027,casetas
68798c739b36b04cf0b7bfd4,jalisco,Sayula Remota,055,Acatlán de Juaréz-El Trapiche,MEX-054D,Sayula-Cd. Guzmán,2048,19.879111,-103.519314,casetas
68798c739b36b04cf0b7bfd5,jalisco,San Marcos,056,Acatlán de Juaréz-El Trapiche,MEX-054D,Cd. Guzmán-El Trapiche,13280,19.409129,-103.527882,casetas
68798c739b36b04cf0b7bff5,jalisco,Arenal,076-01,Guadalajara-Tepic,MEX-015D,Ent. Ameca-Magdalena,11058,20.778775,-103.662396,casetas
68798c739b36b04cf0b7bff8,jalisco,Tequila,077,Guadalajara-Tepic,MEX-015D,Tequila-Magdalena,377,20.854262,-103.860959,casetas
68798c739b36b04cf0b7bff9,jalisco,Plan de Barrancas,078,Guadalajara-Tepic,MEX-015D,Magdalena-Ixtlán del Río,14699,21.005434,-104.144062,casetas
68798c739b36b04cf0b7bffa,jalisco,Santa Ma. Del Oro,079-01,Guadalajara-Tepic,MEX-015D,Ixtlán del Río-Tepic,8728,21.328301,-104.664437,casetas
68798c739b36b04cf0b7c000,jalisco,Acatic,083,Zapotlanejo-Lagos de Moreno,MEX-080D,Zapotlanejo-Acatic,685,20.738993,-102.909695,casetas
68798c739b36b04cf0b7c001,jalisco,Tepatitlán,084-01,Zapotlanejo-Lagos de Moreno,MEX-080D,Zapotlanejo-Ent. Arandas,17769,20.824642,-102.79495,casetas
68798c739b36b04cf0b7c004,jalisco,San Miguel el Alto,085,Zapotlanejo-Lagos de Moreno,MEX-080D,Ent. Arandas-San Miguel el Alto,1074,21.031053,-102.554543,casetas
68798c739b36b04cf0b7c005,jalisco,Jalostotitlán,086-01,Zapotlanejo-Lagos de Moreno,MEX-080D,Ent. Arandas-Desperdicio,15963,21.117508,-102.458071,casetas
68798c739b36b04cf0b7c008,jalisco,San Juan de los Lagos,087,Zapotlanejo-Lagos de Moreno,MEX-080D,Ent. San Juan de los Lagos-El Desperdicio,849,21.225685,-102.313646,casetas
68798c739b36b04cf0b7c03d,jalisco,Unión de San Antonio,124,León-Aguascalientes,MEX-045D,Unión de San Antonio-Lagos de Moreno,587,21.255167,-101.949515,casetas
68798c739b36b04cf0b7c03e,jalisco,Encarnación,125-01,León-Aguascalientes,MEX-045D,Lagos de Moreno-Aguascalientes,14063,21.489631,-102.243232,casetas
68798c739b36b04cf0b7c05d,jalisco,Jeráhuaro,141,Maravatío-Zapotlanejo,MEX-015D,Maravatío-Jeráhuaro,520,19.894536,-100.646728,casetas
68798c739b36b04cf0b7c05e,jalisco,Zinapécuaro,142-01,Maravatío-Zapotlanejo,MEX-015D,Maravatío-Morelia,13431,19.901884,-100.788535,casetas
68798c739b36b04cf0b7c061,jalisco,Copándaro,143,Maravatío-Zapotlanejo,MEX-015D,Morelia-Copándaro,4673,19.880394,-101.203354,casetas
68798c739b36b04cf0b7c062,jalisco,Huaniqueo,144,Maravatío-Zapotlanejo,MEX-015D,Huaniqueo-Morelia,630,19.884157,-101.510491,casetas
68798c739b36b04cf0b7c063,jalisco,Panindícuaro,145-01,Maravatío-Zapotlanejo,MEX-015D,Morelia-Churintzio,10478,19.97224,-101.756949,casetas
68798c739b36b04cf0b7c067,jalisco,Ecuandureo,147-01,Maravatío-Zapotlanejo,MEX-015D,Churintzio-La Barca,11706,20.175023,-102.191288,casetas
68798c739b36b04cf0b7c06a,jalisco,Vista Hermosa,148,Maravatío-Zapotlanejo,MEX-015D,Vista Hermosa-La Barca,7871,20.269378,-102.441809,casetas
68798c739b36b04cf0b7c06b,jalisco,San Francisco de Rivas,149,Maravatío-Zapotlanejo,MEX-015D,La Barca - San Francisco de Rivas,3030,20.323974,-102.567978,casetas
68798c739b36b04cf0b7c06c,jalisco,Ocotlán,150-01,Maravatío-Zapotlanejo,MEX-015D,La Barca-Zapotlanejo,16914,20.405976,-102.738837,casetas
68798c739b36b04cf0b7c070,jalisco,La Suceda,151,Maravatío-Zapotlanejo,MEX-015D,La Sauceda - Zapotlanejo,141,20.548025,-103.034334,casetas
68798c739b36b04cf0b7c080,jalisco,Zapotlanejo (La Joya),165,Zapotlanejo-Guadalajara,MEX-015D,Zapotlanejo-Guadalajara,48445,20.604907,-103.138973,casetas
68798c739b36b04cf0b7c081,jalisco,Vado,166,Zapotlanejo-Guadalajara,MEX-015D,El Vado-Guadalajara,5516,20.60475,-103.158676,casetas
68798c739b36b04cf0b7c082,jalisco,Cortijo,167,Zapotlanejo-Guadalajara,MEX-015D,Cortijo-Guadalajara,2963,20.620145,-103.205073,casetas
68798c739b36b04cf0b7c083,jalisco,Periférico,168,Zapotlanejo-Guadalajara,MEX-015D,Periférico-Guadalajara,4667,20.619383,-103.216219,casetas
68798c739b36b04cf0b7c084,jalisco,Arroyo,169,Zapotlanejo-Guadalajara,MEX-015D,Tonalá-Guadalajara,2546,20.615827,-103.242808,casetas
68798c739b36b04cf0b7c24a,jalisco,El Saucillo,277,Lagos de Moreno - Villa de Arriaga,SLP-080D,Lagos de Moreno - Villa de Arriaga,5863,21.490204,-101.763301,casetas
68798c739b36b04cf0b7c26d,jalisco,La Laja,299-01,Libramiento Sur de Guadalajara,MEX-D,Zapotlanejo-Ent. Zapotlanejo,835,20.585952,-103.10064,casetas
68798c739b36b04cf0b7c26f,jalisco,Chapala,300,Libramiento Sur de Guadalajara,MEX-D,Chapala-Santa Cecilia,11640,20.406358,-103.235669,casetas
68798c739b36b04cf0b7c270,jalisco,Santa Cecilia,301,Libramiento Sur de Guadalajara,MEX-D,Santa Cecilia-El Arenal,4447,20.441306,-103.544696,casetas
68798c739b36b04cf0b7bfb5,mexico,Sahagún,242-03,Arco Norte Cd. México,MEX-M40D,Jilotepec-Sahagún,3,19.756052,-98.630506,casetas
68798c739b36b04cf0b7c02a,mexico,Ecatepec,111,Ecatepec-Pirámides,MEX-132D,Ecatepec-Pirámides,21234,19.611647,-99.025666,casetas
68798c739b36b04cf0b7c02b,mexico,Tepexpan,112,Ecatepec-Pirámides,MEX-132D,Tepexpan-Pirámides,5264,19.616183,-98.948237,casetas
68798c739b36b04cf0b7c05b,mexico,San Juanico,139,Atlácomulco-Maravatío,MEX-015D,Atlacomulco-Venta de Bravo,16562,19.837801,-99.945463,casetas
68798c739b36b04cf0b7c05c,mexico,Contepec,140,Atlácomulco-Maravatío,MEX-015D,Venta de Bravo-Maravatío,14862,19.875682,-100.188079,casetas
68798c739b36b04cf0b7c073,mexico,San Cristóbal,153,México-Tizayuca,MEX-085D,Indios Verdes-San Cristóbal Ecatepec,32462,19.587776,-99.042009,casetas
68798c739b36b04cf0b7c074,mexico,Revolución,154-01,México-Tizayuca,MEX-085D,Derivador López Portillo,31532,19.60281,-99.038101,casetas
68798c739b36b04cf0b7c076,mexico,Ojo de Agua,155,México-Tizayuca,MEX-085D,Indios Verdes-Tizayuca,64125,19.618737,-99.029315,casetas
68798c739b36b04cf0b7c077,mexico,Ent. Ojo de Agua,156,México-Tizayuca,MEX-085D,Ent. Ojo de Agua-Tizayuca,5737,19.665194,-99.001896,casetas
68798c739b36b04cf0b7c078,mexico,Peñón y Texcoco,157,Peñón-Texcoco,MEX-136D,Peñón-Texcoco,41105,19.458466,-99.033653,casetas
68798c739b36b04cf0b7c08e,mexico,Lechería,177-01,Lechería-La Venta,MEX-057D,Ent. San Miguel-Lechería,3,19.604809,-99.205832,casetas
68798c739b36b04cf0b7c099,mexico,Ent. San Miguel,178-01,Lechería-La Venta,MEX-057D,Lago de Guadalupe-Ent. San Miguel,2326,19.635393,-99.205101,casetas
68798c739b36b04cf0b7c0a2,mexico,Lago de Guadalupe,179-01,Lechería-La Venta,MEX-057D,Lechería-Lago de Guadalupe,5932,19.610019,-99.236505,casetas
68798c739b36b04cf0b7c0ae,mexico,Atizapán,180-01,Lechería-La Venta,MEX-057D,Lechería-Atizapán,1808,19.582544,-99.271109,casetas
68798c739b36b04cf0b7c0b9,mexico,Madín,181-01,Lechería-La Venta,MEX-057D,Chamapa-Madín,747,19.544714,-99.277052,casetas
68798c739b36b04cf0b7c0c3,mexico,San Mateo Nopala,182-01,Lechería-La Venta,MEX-057D,Lechería-San Mateo Nopala,126,19.48819,-99.311035,casetas
68798c739b36b04cf0b7c0cd,mexico,Cipreses,183-01,Lechería-La Venta,MEX-057D,Lechería-Cipreses,190,19.468824,-99.311362,casetas
68798c739b36b04cf0b7c0d4,mexico,Chamapa,184-01,Lechería-La Venta,MEX-057D,Lechería-Chamapa,2740,19.431704,-99.296743,casetas
68798c739b36b04cf0b7c0dc,mexico,Huixquilucan,185-01,Lechería-La Venta,MEX-057D,Lechería-Huixquilucan,117,19.414395,-99.299694,casetas
68798c739b36b04cf0b7c0e4,mexico,Interlomas,186-01,Lechería-La Venta,MEX-057D,Lechería-Interlomas,151,19.395495,-99.294426,casetas
68798c739b36b04cf0b7c0ec,mexico,Lomas Verdes,187-01,Lechería-La Venta,MEX-057D,Lago de Guadalupe-Lomas Verdes,658,19.519139,-99.286364,casetas
68798c739b36b04cf0b7c0f7,mexico,La Venta (GOB.EDO.),188-01,Lechería-La Venta,MEX-057D,Lechería-La Venta,528,19.348946,-99.306623,casetas
68798c739b36b04cf0b7c128,mexico,Tepotzotlán,209,México-Querétaro,MEX-057D,Tepalcapa-Tepeji del Río,57657,19.715361,-99.207448,casetas
68798c739b36b04cf0b7c129,mexico,Jorobas,210-01,México-Querétaro,MEX-057D,Jorobas-Tepeji del Río,2086,19.826197,-99.249918,casetas
68798c739b36b04cf0b7c12b,mexico,Polotitlán,211,México-Querétaro,MEX-057D,Tepeji-Polotitlán,609,20.225323,-99.8107,casetas
68798c739b36b04cf0b7c12e,mexico,Ixtapaluca,213,México-Puebla,MEX-150D,Chalco (Panasonic)-México,12853,19.293147,-98.883499,casetas
68798c739b36b04cf0b7c12f,mexico,Chalco,214,México-Puebla,MEX-150D,México-Chalco,34743,19.291989,-98.881711,casetas
68798c739b36b04cf0b7c130,mexico,San Marcos,215,México-Puebla,MEX-150D,México-Río Frío,32457,19.296272,-98.870712,casetas
68798c739b36b04cf0b7c131,mexico,San Marcos Bis,216,México-Puebla,MEX-150D,México-Circuito Exterior Mexiquense,8227,19.29337,-98.87602,casetas
68798c739b36b04cf0b7c14c,mexico,Atlacomulco,230-01,Arco Norte Cd. México,MEX-M40D,Acambay-Atlacomulco,610,19.91186,-99.852669,casetas
68798c739b36b04cf0b7c15b,mexico,Acambay,231-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Acambay,705,19.923426,-99.844231,casetas
68798c739b36b04cf0b7c169,mexico,Liverpool,232-01,Arco Norte Cd. México,MEX-M40D,Querétaro-Liverpool,52,19.978601,-99.522991,casetas
68798c739b36b04cf0b7c16d,mexico,Jilotepec,233-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Jilotepec,385,19.976583,-99.531517,casetas
68798c739b36b04cf0b7c17b,mexico,Querétaro,234-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Querétaro,3417,19.998714,-99.487788,casetas
68798c739b36b04cf0b7c1b3,mexico,Apaxco,238-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Apaxco,41,19.998913,-99.139612,casetas
68798c739b36b04cf0b7c1c1,mexico,Ajoloapan,239-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Ajoloapan,27,19.955851,-99.055385,casetas
68798c739b36b04cf0b7c1dd,mexico,Tulancingo,241-01,Arco Norte Cd. México,MEX-M40D,Atlacomulco-Tulancingo,213,19.832525,-98.700135,casetas
68798c739b36b04cf0b7c253,mexico,Tepetlixpa,284,Libramiento Amecameca-Nepantla,MEX-115D,Amecameca-Nepantla,10061,19.046112,-98.828394,casetas
68798c739b36b04cf0b7c26c,mexico,La Marquesa T2,298,La Marquesa - Lerma,MEX-D,La Marquesa-Lerma,19042,19.290514,-99.434406,casetas
68798c739b36b04cf0b7c275,mexico,Nabor Carrillo,306,Texcoco - Pirámides,MEX-D,Texcoco-Tequisitlán,6870,19.495945,-98.947329,casetas
68798c739b36b04cf0b7c276,mexico,Tezoyuca,307,Texcoco - Pirámides,MEX-D,Texcoco-Acolman,17750,19.600686,-98.925619,casetas
68798c739b36b04cf0b7c05c,michoacan,Contepec,140,Atlácomulco-Maravatío,MEX-015D,Venta de Bravo-Maravatío,14862,19.875682,-100.188079,casetas
68798c739b36b04cf0b7c05d,michoacan,Jeráhuaro,141,Maravatío-Zapotlanejo,MEX-015D,Maravatío-Jeráhuaro,520,19.894536,-100.646728,casetas
68798c739b36b04cf0b7c05e,michoacan,Zinapécuaro,142-01,Maravatío-Zapotlanejo,MEX-015D,Maravatío-Morelia,13431,19.901884,-100.788535,casetas
68798c739b36b04cf0b7c061,michoacan,Copándaro,143,Maravatío-Zapotlanejo,MEX-015D,Morelia-Copándaro,4673,19.880394,-101.203354,casetas
68798c739b36b04cf0b7c062,michoacan,Huaniqueo,144,Maravatío-Zapotlanejo,MEX-015D,Huaniqueo-Morelia,630,19.884157,-101.510491,casetas
68798c739b36b04cf0b7c063,michoacan,Panindícuaro,145-01,Maravatío-Zapotlanejo,MEX-015D,Morelia-Churintzio,10478,19.97224,-101.756949,casetas
68798c739b36b04cf0b7c066,michoacan,Ent. Zamora-Ecuandureo,146,Maravatío-Zapotlanejo,MEX-015D,Zamora-La Barca,2580,20.173654,-102.243866,casetas
68798c739b36b04cf0b7c067,michoacan,Ecuandureo,147-01,Maravatío-Zapotlanejo,MEX-015D,Churintzio-La Barca,11706,20.175023,-102.191288,casetas
68798c739b36b04cf0b7c06a,michoacan,Vista Hermosa,148,Maravatío-Zapotlanejo,MEX-015D,Vista Hermosa-La Barca,7871,20.269378,-102.441809,casetas
68798c739b36b04cf0b7c103,michoacan,Zirahuén,193-01,Pátzcuaro-Uruapan,MEX-126D,Pátzcuaro-Uruapan,11208,19.505635,-101.659359,casetas
68798c739b36b04cf0b7c106,michoacan,Zurumucapio,194-01,Pátzcuaro-Uruapan,MEX-126D,Zirahuén-Zurumucapio,577,19.441903,-101.883747,casetas
68798c739b36b04cf0b7c10d,michoacan,Taretán,198-01,Uruapan-Nueva Italia,MEX-037D,Ent. Zirimícuaro-Taretán,2047,19.355375,-101.918026,casetas
68798c739b36b04cf0b7c110,michoacan,Santa Casilda,199-01,Uruapan-Nueva Italia,MEX-037D,Ent. Cajones-Ent. Cuatro Caminos,8013,19.152947,-101.978122,casetas
68798c739b36b04cf0b7c113,michoacan,Las Cañas,200-01,Nueva Italia-Lázaro Cárdenas,MEX-037D,Nueva Italia-Lázaro Cárdenas,5328,18.554183,-101.970404,casetas
68798c739b36b04cf0b7c116,michoacan,Feliciano,201-01,Nueva Italia-Lázaro Cárdenas,MEX-037D,Las Cañas-Feliciano,1962,18.00409,-101.961847,casetas
68798c739b36b04cf0b7c214,michoacan,Cuitzeo,249,Morelia-Salamanca,MEX-043D,Copándaro-Cuitzeo,1930,19.968367,-101.162077,casetas
68798c739b36b04cf0b7c25f,michoacan,Cuto,291,Cuitzeo - Pátzcuaro,MEX-014D,Copándaro-Capula,5290,19.710788,-101.337207,casetas
68798c739b36b04cf0b7c260,michoacan,Chapultepec,292,Cuitzeo - Pátzcuaro,MEX-014D,Capula-Patzcuaro,6292,19.545486,-101.535897,casetas
68798c739b36b04cf0b7bfe9,morelos,Central de Abastos,067,Cuernavaca-Acapulco,MEX-095D,Cuernavaca-Central de Abastos,19171,18.838355,-99.217512,casetas
68798c739b36b04cf0b7bfea,morelos,Aeropuerto,068,Cuernavaca-Acapulco,MEX-095D,Cuernavaca-Aereopuerto,17185,18.802317,-99.221271,casetas
68798c739b36b04cf0b7bfeb,morelos,Xochitepec,069,Cuernavaca-Acapulco,MEX-095D,Cuernavaca-Xochitepec,3514,18.774989,-99.22532,casetas
68798c739b36b04cf0b7bfec,morelos,Ing. Francisco Velasco Durán,070,Cuernavaca-Acapulco,MEX-095D,Cuernavaca-Puente de Ixtla,15564,18.698498,-99.278028,casetas
68798c739b36b04cf0b7bfed,morelos,Alpuyeca,071-01,Cuernavaca-Acapulco,MEX-095D,Cuernavaca-Alpuyeca,4398,18.723832,-99.260221,casetas
68798c739b36b04cf0b7c086,morelos,Tres Marías,171,México-Cuernavaca,MEX-095D,Tres Marías-Cuernavaca,1534,19.056337,-99.2411,casetas
68798c739b36b04cf0b7c087,morelos,Tepoztlán,172-01,La Pera-Cuautla,MEX-160D,La Pera-Oacalco,14360,18.986981,-99.112476,casetas
68798c739b36b04cf0b7c089,morelos,Oacalco,173-01,La Pera-Cuautla,MEX-160D,Oacalco-Cuautla,14052,18.931082,-99.025645,casetas
68798c739b36b04cf0b7c2b0,morelos,Tlaltizapán,327-01,Jantetelco-El Higuerón,MEX-094D,Jantetelco-Xicatlacotla,2540,18.652761,-99.008771,casetas
68798c739b36b04cf0b7bfd6,nayarit,Ent. Trapichillo,057,Tepic-Mazatlán,MEX-015D,Tepic-Ent. Trapichillo,2913,21.560658,-104.97101,casetas
68798c739b36b04cf0b7bfd7,nayarit,Trapichillo,058,Tepic-Mazatlán,MEX-015D,Tepic-San Blas,10131,21.571789,-104.987394,casetas
68798c739b36b04cf0b7bfd8,nayarit,Yago,059-01,Tepic-Mazatlán,MEX-015D,Ent. San Blas-Yago,556,21.844682,-105.084876,casetas
68798c739b36b04cf0b7bfda,nayarit,Estación Ruíz,060-01,Tepic-Mazatlán,MEX-015D,Yago-Rosa Morada,5519,21.95179,-105.116064,casetas
68798c739b36b04cf0b7bfdd,nayarit,Acaponeta,061-01,Tepic-Mazatlán,MEX-015D,Acaponeta-Escuinapa,282,22.454065,-105.418726,casetas
68798c739b36b04cf0b7bfe0,nayarit,Rosario,062-01,Tepic-Mazatlán,MEX-015D,Escuinapa-Villa Unión,5344,22.98469,-105.878103,casetas
68798c739b36b04cf0b7bffa,nayarit,Santa Ma. Del Oro,079-01,Guadalajara-Tepic,MEX-015D,Ixtlán del Río-Tepic,8728,21.328301,-104.664437,casetas
68798c739b36b04cf0b7c25e,nayarit,La Cantera,290,Libramiento de Tepic,MEX-015D,San Cayetano-Trapichillo,2992,21.498477,-104.813387,casetas
68798c739b36b04cf0b7c267,nayarit,Amado Nervo,295,Jala - Las Caleras,MEX-070D,Jala-El Capomo,5368,21.089054,-104.717268,casetas
68798c739b36b04cf0b7c268,nayarit,Compostela II,296,Tepic - Puerto Vallarta,MEX-200D,Compostela-El Capomo,1515,21.204909,-104.886344,casetas
68798c739b36b04cf0b7c269,nayarit,La Peñita,297-01,Tepic - Puerto Vallarta,MEX-200D,El Capomo-Florida,4241,21.066134,-105.218341,casetas
68798c739b36b04cf0b7c2a7,nayarit,San Blas,322,Tepic-San Blas,MEX-D,Tepic-San Blas,3643,21.507258,-105.201086,casetas
68798c739b36b04cf0b7c2c0,nayarit,Bucerías,334,Ramal a Bucerías,MEX-200D,Vallarta-Bucerías,5384,20.775072,-105.374132,casetas
68798c739b36b04cf0b7c2e4,nayarit,Compostela,028,Chapalilla-Compostela,MEX-D,Chapalilla-Compostela,3958,21.229532,-104.887408,casetas
68798c739b36b04cf0b7c009,nuevo leon,Agualeguas,088-01,Monterrey-Nuevo Laredo,MEX-085D,Agualeguas-Paras,2,26.342367,-100.070265,casetas
68798c739b36b04cf0b7c00b,nuevo leon,Sabinas,089-01,Monterrey-Nuevo Laredo,MEX-085D,Monterrey-La Gloria,14894,26.5121,-100.007195,casetas
68798c739b36b04cf0b7c00d,nuevo leon,Sabinas Parás,090,Monterrey-Nuevo Laredo,MEX-085D,Monterrey-Sabinas,73,26.508374,-100.008136,casetas
68798c739b36b04cf0b7c00e,nuevo leon,Entronque Ex-Garita,091,Monterrey-Nuevo Laredo,MEX-085D,La Gloria-San Fernando,11755,27.270497,-99.613956,casetas
68798c739b36b04cf0b7c00f,nuevo leon,Puente Inter. Solidaridad en Colombia,092,Monterrey-Colombia (LIBRE),NL-001,Colombia-Dolores,3171,27.697352,-99.747859,casetas
68798c739b36b04cf0b7c049,nuevo leon,Los Ramones,132-01,Cadereyta-La Sierrita,MEX-040D,Cadereyta-Los Ramones,104,25.655959,-99.631053,casetas
68798c739b36b04cf0b7c04d,nuevo leon,Los Herrera,133-01,Cadereyta-La Sierrita,MEX-040D,Los Herrera-General Bravo,12,25.757253,-99.373854,casetas
68798c739b36b04cf0b7c051,nuevo leon,General Bravo,134,Cadereyta-La Sierrita,MEX-040D,Cadereyta-La Sierrita,7250,25.813517,-99.169575,casetas
68798c739b36b04cf0b7c052,nuevo leon,Dr. Coss,135-01,Cadereyta-La Sierrita,MEX-040D,Cadereyta-General Bravo,179,25.811833,-99.173615,casetas
68798c739b36b04cf0b7c079,nuevo leon,Los Chorros,158,Puerto  México-Ent. Ojo Caliente,MEX-057D,Puerto México-Ent. Carbonera,14727,25.186696,-100.731988,casetas
68798c739b36b04cf0b7c102,nuevo leon,Puente Inter. Nuevo Amanecer,192,Monterrey-Reynosa (LIBRE),MEX-040,Reynosa-Pharr,3341,26.041815,-98.208793,casetas
68798c739b36b04cf0b7c108,nuevo leon,Puente Inter. Ignacio Zaragoza (Los Tomates),195,Monterrey-Reynosa (LIBRE),MEX-040,Progreso-Los Tomates,5071,25.868471,-97.475799,casetas
68798c739b36b04cf0b7c240,nuevo leon,Playa 3,271-01,Saltillo - Monterrey y Libramiento Norponiente de Saltillo,MEX-040D,Ojo Caliente II-Morones Prieto,10517,25.696117,-100.577324,casetas
